url,zip_code,locality,price,type_transaction,subtype_transaction,type_of_property,subtype_of_property,energy_class,heating_type,construction_year,number_of_frontages,surface_land,surface_livable_space,number_floors,building_condition,surroundings_type,furnished,nb_of_rooms,rooms_living_room,rooms_dining_room,rooms_kitchen_type_installed,rooms_kitchen_type_kitchen_surface,rooms_bedrooms_number,rooms_bedrooms_surface,rooms_bathrooms_number,rooms_toilets_number,rooms_laundry_room,rooms_office_presence,rooms_office_surface,rooms_basement_presence,rooms_basement_surface,rooms_attic,extras_open_fire,exterior_terrace_presence,exterior_terrace_surface,exterior_terrace_orientation,exterior_garden_presence,exterior_garden_surface,exterior_garden_orientation,exterior_swimming_pool
https://www.immoweb.be/en/classified/apartment/for-rent/heist-op-den-berg-itegem/2222/11476097,2222,Heist-op-den-Berg Itegem,825.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,2022,3,,70,2,Good,,False,9,32,,Hyper equipped,,2,"['11', '8']",1,1,True,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/schelle/2627/11456943,2627,Schelle,1400.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,,2,300,,4,Just renovated,Landscape,False,11,,,Installed,16,4,"['13', '14', '11', '10']",1,2,True,False,,True,30,False,True,False,,,True,192,South West,No
https://www.immoweb.be/en/classified/house/for-rent/avelgem/8580/11334728,8580,Avelgem,860.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,,,,250,203,,Good,,False,9,52,,False,20,3,"['17', '20', '22']",1,1,False,False,,False,,False,False,True,45,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/liege/4000/11423825,4000,Liège,1250.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,F,Gas,,3,,195,2,Good,,False,14,22,True,Installed,10,4,"['16', '16', '16', '16']",1,3,True,False,,True,50,False,True,False,,,True,100,,No
https://www.immoweb.be/en/classified/house/for-rent/silly/7830/11004992,7830,Silly,1180.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,,2023,3,480,102,,As new,"Living area (residential, urban or rural)",False,11,40,,Installed,,3,"['13', '13', '10']",1,2,True,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/mons/7000/11353196,7000,Mons,1600.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,Gas,,2,,170,2,As new,,False,11,30,True,USA installed,20,2,"['12', '20']",1,2,True,True,15,True,50,False,True,True,15,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/leglise/6860/11456414,6860,Léglise,1650.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A++,,2019,3,1256,160,,,Countryside,False,11,40,,False,10,3,"['14', '14', '8']",,2,True,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/beerse/2340/11313949,2340,Beerse,1660.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,,2019,3,,163,,Good,Fitted out,False,14,60,True,False,10,4,[],2,3,False,True,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/ixelles/1050/11287972,1050,Ixelles,2350.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,,2,50,,4,As new,,False,12,,,Installed,30,4,"['30', '30', '30', '30']",4,,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/villa/for-rent/oordegem/9340/11131398,9340,Oordegem,2500.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,Not specified,Gas,,4,2216,415,2,,Fitted out,False,9,,,False,,3,[],2,,False,True,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/brussels/1000/11452324,1000,Brussels,3450.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,1951,,,260,10,As new,Urban,False,13,70,,False,30,3,"['33', '16', '14']",2,3,True,True,14,True,,False,False,False,33,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/rhode-saint-genese/1640/11487918,1640,Rhode-Saint-Genèse,1350.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,,,91,,,,False,8,,,False,,2,"['17', '14']",,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/knokke-heist/8300/11295145,8300,Knokke-Heist,3000.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,Gas,2001,4,230,197,3,Good,,True,11,,,Hyper equipped,,3,"['14', '13', '12']",3,2,False,False,,False,,False,False,False,,,True,33,,False
https://www.immoweb.be/en/classified/apartment/for-rent/berlare/9290/11426731,9290,Berlare,720.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,,2,,,,As new,,False,7,25,,Hyper equipped,,1,['14'],1,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/saint-gilles/1060/11426097,1060,Saint-Gilles,810.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,Gas,1910,2,,30,,Good,,False,6,,,Semi equipped,,,[],,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-lambert/1200/11429662,1200,Woluwe-Saint-Lambert,2300.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,,,97,,As new,,True,8,,,False,,2,[],2,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/nieuwpoort/8620/11434522,8620,NIEUWPOORT,1100.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,,,,91,,,,False,10,,,Installed,,2,[],2,3,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/mixed-use-building/for-rent/gent/9040/11117070,9040,GENT,7375.0,FOR_RENT,RENT_REGULAR,HOUSE,MIXED_USE_BUILDING,C,Gas,,4,,764,,,,False,6,,,Semi equipped,,,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/exceptional-property/for-rent/aiseau/6250/11440334,6250,AISEAU,4000.0,FOR_RENT,RENT_REGULAR,HOUSE,EXCEPTIONAL_PROPERTY,A++,,2021,4,1025,190,1,,,False,12,63,,Installed,,3,"['27', '12', '11']",2,2,False,False,,False,,True,True,True,,,False,,,Yes
https://www.immoweb.be/en/classified/apartment/for-rent/heist-aan-zee/8301/11245656,8301,Heist-aan-Zee,1100.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,1999,,,95,3,Good,,False,8,,,Installed,,2,[],2,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/antwerpen/2018/11470876,2018,Antwerpen,750.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,C,,,,,45,4,,Urban,False,6,,,Installed,,,[],1,1,False,False,,False,,False,False,False,30,,False,,,No
https://www.immoweb.be/en/classified/flat-studio/for-rent/liege/4020/11473811,4020,Liège,495.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,,,,,,,As new,,True,6,,,Semi equipped,,,[],,,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/flat-studio/for-rent/gent/9000/11457071,9000,Gent,525.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,E,Gas,,,,41,,,Fitted out,False,6,,,False,,,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/ground-floor/for-rent/bornem/2880/11425177,2880,Bornem,1000.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,Not specified,,2023,2,,90,,Good,Urban,False,9,43,,False,,2,"['10', '12']",1,1,True,False,,False,,False,False,True,28,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/aartrijke/8211/11428394,8211,AARTRIJKE,1050.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,,2017,3,,,,Good,,False,10,,,Installed,,4,[],1,2,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/antwerpen/2060/11473430,2060,Antwerpen,475.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,Not specified,,,,,,5,As new,,False,6,,,False,,1,['25'],1,,False,False,,False,,False,False,True,15,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen-2000/2000/11458563,2000,Antwerpen (2000),1475.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,,,160,,,,False,8,,,False,,2,[],2,1,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/mechelen/2800/11440339,2800,Mechelen,1250.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Gas,,,120,110,,,,False,8,,,Hyper equipped,,2,[],1,2,False,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/oosterzele/9860/11474761,9860,Oosterzele,860.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,B,Gas,,3,,,1,,"Living area (residential, urban or rural)",False,9,34,,Installed,,2,"['16', '10']",1,2,False,False,,False,,False,False,True,45,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/sint-andries/8200/11465388,8200,Sint-Andries,850.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,1977,,,,,Good,,False,7,,,False,,2,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/sint-katelijne-waver/2860/11084225,2860,Sint-Katelijne-Waver,1400.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,,,,,,As new,,False,7,,,False,,2,[],,,False,False,,False,,False,False,True,,,True,250,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2018/11463379,2018,Antwerpen,1450.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,2,,,,,,False,8,,,Hyper equipped,,2,[],2,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/les-bons-villers/6210/11423960,6210,Les Bons Villers,750.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,,,73,2,Good,,False,8,30,,False,10,2,"['17', '8']",1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/rixensart-genval/1332/11479594,1332,Rixensart Genval,1700.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Fuel oil,,4,640,130,,,,False,14,26,,Installed,12,4,"['15', '11', '12', '10']",2,3,True,False,,True,,False,False,True,50,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/heist-aan-zee/8301/11424160,8301,Heist-aan-Zee,775.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,,,80,,Good,,False,7,,,False,,2,[],1,,False,False,,False,,False,False,True,2,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/la-louviere/7100/11467166,7100,La Louvière,980.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,Not specified,Gas,2023,,,,,As new,"Living area (residential, urban or rural)",False,10,,True,Installed,,2,[],1,2,True,True,,False,,False,False,True,1,,True,70,,No
https://www.immoweb.be/en/classified/apartment/for-rent/brugge/8000/20005314,8000,Brugge,795.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,,,,2,,,False,6,,,False,,1,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/bredene/8450/20005029,8450,Bredene,535.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,B,,,,,,1,,,False,7,18,,False,,,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/aiseau/6250/11440333,6250,AISEAU,4000.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,A++,,2021,4,1025,190,1,,,False,12,63,,Installed,,3,"['27', '12', '11']",2,2,False,False,,False,,True,True,True,,,False,,,Yes
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/11468600,2000,Antwerpen,2600.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,Gas,,,,180,,Good,,False,7,,,Installed,,2,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/libramont-chevigny/6800/11446340,6800,LIBRAMONT-CHEVIGNY,250.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,D,Gas,,2,,,2,Good,Urban,False,6,,,Installed,,1,['13'],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/lasne/1380/11295939,1380,Lasne,2500.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Fuel oil,1985,4,1800,260,1,Good,,False,11,,,Hyper equipped,,4,"['23', '16', '14', '19']",2,2,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/kot/for-rent/libramont-chevigny/6800/10010965,6800,Libramont-Chevigny,250.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,B,Fuel oil,,3,,,2,Good,Urban,True,6,,,Installed,,1,['11'],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/zwevezele/8750/11402546,8750,Zwevezele,450.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,,,,5,As new,Fitted out,False,6,,,False,,1,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/middelkerke/8430/11182774,8430,MIDDELKERKE,550.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,C,,,,,33,,,,False,6,,,Not installed,,,[],1,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-lambert/1200/11478932,1200,Woluwe-Saint-Lambert,900.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,,,60,4,Good,,False,7,15,,Hyper equipped,,1,[],1,1,False,False,,False,,False,False,True,4,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gent/9000/11407558,9000,Gent,475.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,B,Gas,,,,19,,As new,Urban,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/gent/9000/11150971,9000,Gent,650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,,,34,,As new,Urban,False,6,,,False,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/braine-le-comte/7090/11478472,7090,Braine-le-Comte,750.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,2,,85,6,,,False,7,,,Installed,11,2,"['15', '13']",1,1,False,False,,True,,False,False,True,2,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/luik/4000/11291553,4000,Luik,675.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,,,1,,,2,Good,Urban,False,6,,,False,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/libramont-chevigny/6800/10010966,6800,Libramont-Chevigny,250.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,B,Fuel oil,,3,,,2,Good,Isolated,True,6,,,Installed,,1,['11'],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/bovekerke/8680/11354340,8680,Bovekerke,600.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2008,,,82,2,Good,,False,8,15,,Installed,15,2,"['13', '8']",,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/antwerp/2060/11441867,2060,Antwerp,455.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,B,Electric,,,,,,,,False,9,,True,False,,1,[],,2,True,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/gent/9000/11354271,9000,Gent,645.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Electric,,,,28,3,Good,,False,6,,,False,,1,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/houffalize/6660/11418144,6660,HOUFFALIZE,450.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Fuel oil,,4,,50,1,Good,,False,7,,,Installed,,2,[],,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gent/9000/11407915,9000,Gent,555.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,B,Gas,,,,18,,As new,Urban,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/verviers/4800/11458452,4800,Verviers,650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,1,,,3,As new,"Living area (residential, urban or rural)",False,8,,,Installed,,2,[],1,2,False,True,,True,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/kot/for-rent/antwerpen/2000/11389965,2000,Antwerpen,420.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,Not specified,,,,,20,,,Urban,False,6,,,Installed,,1,['20'],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/town-house/for-rent/ixelles/1050/11468226,1050,Ixelles,3750.0,FOR_RENT,RENT_REGULAR,HOUSE,TOWN_HOUSE,D,Gas,2020,2,,257,,As new,,False,12,70,True,Hyper equipped,,3,"['27', '23', '16']",,3,False,True,27,False,,False,False,False,,,True,60,,No
https://www.immoweb.be/en/classified/kot/for-rent/ixelles/1050/11453000,1050,Ixelles,700.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,Not specified,Gas,1930,2,,,3,As new,"Living area (residential, urban or rural)",False,6,,,USA semi equipped,10,1,['20'],,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/flat-studio/for-rent/gent/9000/11243471,9000,Gent,700.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,A+,Gas,,,,46,,Good,Urban,False,6,,,False,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/nivelles/1400/11400686,1400,NIVELLES,720.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,E,Electric,,2,,55,,Good,,False,7,21,,False,4,1,['19'],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/mons/7000/20001550,7000,Mons,1130.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,2,,,,As new,,False,10,,True,USA hyper equipped,6,2,"['13', '10']",1,2,True,False,,False,,False,False,False,16,,False,,,No
https://www.immoweb.be/en/classified/duplex/for-rent/wichelen/9260/11410474,9260,Wichelen,740.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,C,Gas,2010,3,,90,,As new,Urban,False,8,,,Installed,,2,[],1,1,True,False,,False,,False,False,True,6,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/braine-lalleud/1420/11332651,1420,Braine-l'Alleud,775.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,1999,2,,75,4,,"Living area (residential, urban or rural)",False,7,31,,False,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/aalst/9300/11034846,9300,Aalst,775.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,2001,,,93,,As new,Urban,False,8,,,Semi equipped,,2,[],1,1,True,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/eeklo/9900/10745602,9900,Eeklo,775.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,2006,,,94,3,Good,,False,8,36,,Installed,8,2,"['10', '16']",1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/haaltert-kerksken/9451/11407277,9451,Haaltert Kerksken,790.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,A,Gas,2021,,,92,,Good,Urban,False,8,,,Hyper equipped,,2,[],1,2,False,False,,False,,False,False,True,8,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gent/9000/11407908,9000,Gent,795.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,B,Gas,,,,,,As new,Fitted out,False,6,,,False,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/aalst/9300/11407529,9300,Aalst,795.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,C,Electric,,2,,90,5,Good,,False,10,15,True,Installed,7,2,"['12', '11']",1,,True,False,,True,5,False,False,False,5,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/aalst/9300/11324060,9300,Aalst,800.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2000,2,,114,2,As new,Urban,False,8,,,Hyper equipped,,2,[],1,1,True,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/knokke-heist/8300/11406208,8300,Knokke-Heist,1600.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Electric,2009,,,100,,As new,"Living area (residential, urban or rural)",False,9,,,False,,2,[],2,2,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/incourt/1315/11348099,1315,INCOURT,950.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,2018,4,,85,3,Good,,False,9,35,,Installed,,2,[],1,2,False,False,,True,,False,False,True,4,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11206778,1050,Ixelles,3000.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,,,162,4,,,False,11,,,False,,3,"['21', '16', '14']",1,3,True,False,,False,,False,False,True,30,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-pierre/1150/11410560,1150,Woluwe-Saint-Pierre,2450.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,2,,136,,Good,,True,8,,,Hyper equipped,,2,[],1,2,False,True,,False,,False,False,True,,,False,,,Yes
https://www.immoweb.be/en/classified/ground-floor/for-rent/court-saint-etienne/1490/11301490,1490,COURT-SAINT-ETIENNE,1390.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,A,,2023,3,,113,2,,,False,10,30,,USA installed,,3,"['10', '10', '9']",1,2,False,True,12,False,,False,False,True,16,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/hoegaarden/3320/10445240,3320,HOEGAARDEN,1162.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,,,,,64,,,,False,6,,,False,,1,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11099573,1050,IXELLES,4200.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,,,,220,5,,Urban,False,12,50,,Hyper equipped,30,4,"['22', '20', '17', '16']",3,,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/duplex/for-rent/ninove/9406/11259004,9406,Ninove,895.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,C,Electric,,,,159,,Good,Urban,False,7,,,Semi equipped,,2,[],1,1,False,False,,False,,False,False,True,30,,False,,,False
https://www.immoweb.be/en/classified/ground-floor/for-rent/leuven/3010/11443374,3010,Leuven,1000.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,B,Gas,,2,,,,,,False,7,,,False,,2,[],1,1,False,False,,True,,False,False,False,,,True,50,,No
https://www.immoweb.be/en/classified/flat-studio/for-rent/bruxelles-ville/1000/10731121,1000,Bruxelles ville,850.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,,,2,,200,3,Just renovated,"Living area (residential, urban or rural)",True,20,20,True,Hyper equipped,30,6,"['17', '17', '17', '17', '17']",,7,True,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/ramelot/4557/11426433,4557,RAMELOT,850.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,G,Fuel oil,,4,130,80,1,As new,,False,7,,,Installed,,2,[],,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/overmere/9290/11326470,9290,Overmere,1735.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,,2014,,,109,5,,,False,8,61,,False,,2,"['12', '9']",1,1,False,False,,False,,False,False,True,4,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/anderlecht/1070/11295750,1070,Anderlecht,1570.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,D,Gas,,2,,,2,Just renovated,,False,9,,,Hyper equipped,,2,[],2,2,False,False,,False,,False,False,True,4,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/gent/9000/11369040,9000,GENT,860.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,2,,,,,,False,7,,,Installed,,2,[],1,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/penthouse/for-rent/uccle/1180/11402959,1180,Uccle,2950.0,FOR_RENT,RENT_REGULAR,APARTMENT,PENTHOUSE,C,Gas,,2,,250,2,Good,,False,10,,,Hyper equipped,,3,[],2,2,False,False,,False,,False,False,True,20,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/leuven/3000/11444752,3000,Leuven,1385.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,2014,2,,,,Good,Urban,False,9,,,Installed,,2,"['20', '10']",1,2,True,False,,False,,False,False,False,5,,False,,,No
https://www.immoweb.be/en/classified/triplex/for-rent/etterbeek/1040/11296785,1040,Etterbeek,3750.0,FOR_RENT,RENT_REGULAR,APARTMENT,TRIPLEX,G,Gas,1910,2,,300,3,As new,,False,14,43,,Hyper equipped,14,4,"['22', '21', '21', '13', '20']",2,3,True,True,10,True,,False,False,False,30,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/dendermonde/9200/11358868,9200,Dendermonde,925.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,,,80,,Good,Urban,False,9,40,,Hyper equipped,,2,"['10', '14']",1,2,False,False,,False,,False,False,True,8,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/uccle/1180/11386328,1180,Uccle,3650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,,,197,,As new,,False,10,,,Hyper equipped,,3,"['20', '16', '16']",1,3,False,False,,False,,False,False,True,60,,False,,,No
https://www.immoweb.be/en/classified/penthouse/for-rent/gent/9051/11466942,9051,Gent,1695.0,FOR_RENT,RENT_REGULAR,APARTMENT,PENTHOUSE,Not specified,Gas,2018,4,,124,2,As new,"Living area (residential, urban or rural)",False,8,,,False,,3,[],,,False,False,,False,,False,False,False,10,,False,,,No
